,Abs_Total,Car.truck.or van,Car.truck.or vanDrove alone,Car.truck.or vanCarpooled,Car.truck.or vanCarpooledIn 2-person carpool,Car.truck.or vanCarpooledIn 3-person carpool,Car.truck.or vanCarpooledIn 4-person carpool,Car.truck.or vanCarpooledIn 5- or 6-person carpool,Car.truck.or vanCarpooledIn 7-or-more-person carpool,Public transportation (excluding taxicab),Public transportation (excluding taxicab)Bus,Public transportation (excluding taxicab)Subway or elevated rail,Public transportation (excluding taxicab)Long-distance train or commuter rail,Public transportation (excluding taxicab)Light rail.streetcar or trolley (carro público in Puerto Rico),Public transportation (excluding taxicab)Ferryboat,Taxicab,Motorcycle,Bicycle,Walked,Other means,Worked from home,Geography,NAME,state,State
165,2288,1388,1324,64,52,0,0,0,12,516,284,145,87,0,0,11,11,44,113,36,169,1400000US17031020302,"Census Tract 203,02,Cook County",17|031|020302,Illinois
166,2221,1546,1212,334,315,19,0,0,0,342,124,105,113,0,0,49,0,0,83,0,201,1400000US17031020400,"Census Tract 204,Cook County",17|031|020400,Illinois
167,2385,1625,1265,360,217,21,68,0,54,423,303,67,0,53,0,54,0,33,108,17,125,1400000US17031020500,"Census Tract 205,Cook County",17|031|020500,Illinois
168,2153,1306,1074,232,107,34,0,77,14,201,117,81,3,0,0,0,0,60,207,41,338,1400000US17031020601,"Census Tract 206,01,Cook County",17|031|020601,Illinois
169,3107,2177,1995,182,88,93,0,1,0,427,340,69,18,0,0,18,0,0,175,0,310,1400000US17031020602,"Census Tract 206,02,Cook County",17|031|020602,Illinois
170,813,540,512,28,12,8,0,8,0,123,25,98,0,0,0,0,0,15,0,5,130,1400000US17031020701,"Census Tract 207,01,Cook County",17|031|020701,Illinois
171,3377,2598,2389,209,61,101,0,0,47,289,253,16,20,0,0,0,0,0,234,89,167,1400000US17031020702,"Census Tract 207,02,Cook County",17|031|020702,Illinois
172,3025,2111,1887,224,77,95,0,36,16,459,297,151,11,0,0,93,0,41,104,0,217,1400000US17031020801,"Census Tract 208,01,Cook County",17|031|020801,Illinois
173,3283,2352,2240,112,13,32,28,39,0,145,97,48,0,0,0,76,0,0,248,184,278,1400000US17031020802,"Census Tract 208,02,Cook County",17|031|020802,Illinois
174,3308,2154,1867,287,174,11,55,47,0,577,367,180,30,0,0,7,0,58,91,43,378,1400000US17031020901,"Census Tract 209,01,Cook County",17|031|020901,Illinois
175,1697,905,825,80,47,33,0,0,0,333,204,98,31,0,0,57,0,0,223,15,164,1400000US17031020902,"Census Tract 209,02,Cook County",17|031|020902,Illinois
176,1720,575,464,111,100,0,0,0,11,850,392,417,41,0,0,19,0,0,103,35,138,1400000US17031030101,"Census Tract 301,01,Cook County",17|031|030101,Illinois
177,1841,719,565,154,154,0,0,0,0,765,207,549,0,9,0,21,0,12,104,0,220,1400000US17031030102,"Census Tract 301,02,Cook County",17|031|030102,Illinois
178,1175,417,346,71,71,0,0,0,0,459,226,233,0,0,0,0,0,2,125,37,135,1400000US17031030103,"Census Tract 301,03,Cook County",17|031|030103,Illinois
179,1191,279,263,16,16,0,0,0,0,437,210,227,0,0,0,6,14,7,303,0,145,1400000US17031030104,"Census Tract 301,04,Cook County",17|031|030104,Illinois
180,3953,1951,1707,244,244,0,0,0,0,1147,253,843,47,4,0,16,0,199,178,21,441,1400000US17031030200,"Census Tract 302,Cook County",17|031|030200,Illinois
181,2068,924,763,161,113,48,0,0,0,687,405,282,0,0,0,10,0,74,155,0,218,1400000US17031030300,"Census Tract 303,Cook County",17|031|030300,Illinois
182,1741,904,880,24,24,0,0,0,0,272,101,171,0,0,0,0,0,20,66,31,448,1400000US17031030400,"Census Tract 304,Cook County",17|031|030400,Illinois
183,4681,1712,1582,130,103,0,27,0,0,1685,292,1311,72,10,0,0,0,150,77,42,1015,1400000US17031030500,"Census Tract 305,Cook County",17|031|030500,Illinois
184,2042,595,466,129,78,10,41,0,0,914,372,513,29,0,0,13,0,18,176,0,326,1400000US17031030601,"Census Tract 306,01,Cook County",17|031|030601,Illinois
185,1541,363,315,48,19,29,0,0,0,924,459,392,73,0,0,19,27,18,34,17,139,1400000US17031030603,"Census Tract 306,03,Cook County",17|031|030603,Illinois
186,1983,890,829,61,31,30,0,0,0,779,438,341,0,0,0,0,0,15,36,0,263,1400000US17031030604,"Census Tract 306,04,Cook County",17|031|030604,Illinois
187,865,271,247,24,24,0,0,0,0,445,142,280,23,0,0,0,0,6,37,0,106,1400000US17031030701,"Census Tract 307,01,Cook County",17|031|030701,Illinois
188,1292,531,499,32,32,0,0,0,0,362,223,127,12,0,0,5,0,69,34,21,270,1400000US17031030702,"Census Tract 307,02,Cook County",17|031|030702,Illinois
189,1655,391,364,27,27,0,0,0,0,837,293,529,15,0,0,0,0,22,95,11,299,1400000US17031030703,"Census Tract 307,03,Cook County",17|031|030703,Illinois
190,1349,409,368,41,41,0,0,0,0,591,212,263,94,22,0,0,0,30,33,32,254,1400000US17031030706,"Census Tract 307,06,Cook County",17|031|030706,Illinois
191,2706,1035,893,142,142,0,0,0,0,841,144,638,59,0,0,0,62,64,29,0,675,1400000US17031030800,"Census Tract 308,Cook County",17|031|030800,Illinois
192,2091,782,725,57,57,0,0,0,0,591,146,417,28,0,0,0,0,58,104,0,556,1400000US17031030900,"Census Tract 309,Cook County",17|031|030900,Illinois
193,2757,1349,1173,176,155,21,0,0,0,668,43,389,236,0,0,0,0,45,119,24,552,1400000US17031031000,"Census Tract 310,Cook County",17|031|031000,Illinois
194,3388,1040,928,112,69,31,12,0,0,1489,249,1145,95,0,0,35,0,65,13,11,735,1400000US17031031100,"Census Tract 311,Cook County",17|031|031100,Illinois
195,3157,1009,853,156,156,0,0,0,0,1367,721,617,17,12,0,0,0,29,371,13,368,1400000US17031031200,"Census Tract 312,Cook County",17|031|031200,Illinois
196,4271,1637,1599,38,38,0,0,0,0,1655,790,865,0,0,0,51,0,97,92,100,639,1400000US17031031300,"Census Tract 313,Cook County",17|031|031300,Illinois
197,3554,1055,1025,30,30,0,0,0,0,1596,1135,390,54,17,0,79,0,63,233,22,506,1400000US17031031400,"Census Tract 314,Cook County",17|031|031400,Illinois
198,2019,730,622,108,38,0,0,0,70,733,462,271,0,0,0,37,0,102,160,0,257,1400000US17031031501,"Census Tract 315,01,Cook County",17|031|031501,Illinois
199,2243,613,569,44,0,44,0,0,0,1286,864,422,0,0,0,0,0,59,1,45,239,1400000US17031031502,"Census Tract 315,02,Cook County",17|031|031502,Illinois
200,4803,2119,1975,144,144,0,0,0,0,1427,233,888,306,0,0,0,0,330,157,51,719,1400000US17031031700,"Census Tract 317,Cook County",17|031|031700,Illinois
201,1368,399,348,51,51,0,0,0,0,577,59,397,121,0,0,6,0,5,53,4,324,1400000US17031031800,"Census Tract 318,Cook County",17|031|031800,Illinois
202,1818,451,359,92,92,0,0,0,0,657,111,458,88,0,0,0,10,21,54,0,625,1400000US17031031900,"Census Tract 319,Cook County",17|031|031900,Illinois
203,5374,1608,1425,183,183,0,0,0,0,2151,1188,963,0,0,0,0,0,96,200,28,1291,1400000US17031032100,"Census Tract 321,Cook County",17|031|032100,Illinois
204,2447,1374,1217,157,144,7,6,0,0,509,45,375,89,0,0,53,0,29,120,0,362,1400000US17031040100,"Census Tract 401,Cook County",17|031|040100,Illinois
205,4551,2050,1914,136,58,78,0,0,0,1346,449,819,68,10,0,0,0,90,135,114,816,1400000US17031040201,"Census Tract 402,01,Cook County",17|031|040201,Illinois
206,3633,2080,1663,417,324,72,21,0,0,772,527,181,64,0,0,50,0,98,102,76,455,1400000US17031040202,"Census Tract 402,02,Cook County",17|031|040202,Illinois
207,1655,1249,1028,221,208,0,13,0,0,249,132,109,8,0,0,40,0,44,12,0,61,1400000US17031040300,"Census Tract 403,Cook County",17|031|040300,Illinois
208,1991,940,849,91,91,0,0,0,0,434,23,373,38,0,0,4,0,9,212,0,392,1400000US17031040401,"Census Tract 404,01,Cook County",17|031|040401,Illinois
209,3349,1355,1206,149,118,31,0,0,0,1061,67,756,238,0,0,0,0,71,107,0,755,1400000US17031040402,"Census Tract 404,02,Cook County",17|031|040402,Illinois
210,1998,779,632,147,103,4,40,0,0,824,62,648,114,0,0,0,0,0,13,0,382,1400000US17031040600,"Census Tract 406,Cook County",17|031|040600,Illinois
211,2371,835,759,76,42,34,0,0,0,844,70,754,20,0,0,0,0,116,174,8,394,1400000US17031040700,"Census Tract 407,Cook County",17|031|040700,Illinois
212,1146,455,386,69,69,0,0,0,0,347,20,317,10,0,0,5,0,40,30,0,269,1400000US17031040800,"Census Tract 408,Cook County",17|031|040800,Illinois
213,1299,484,431,53,19,0,34,0,0,402,39,326,37,0,0,0,0,84,122,7,200,1400000US17031040900,"Census Tract 409,Cook County",17|031|040900,Illinois
214,1884,745,703,42,33,9,0,0,0,583,45,518,20,0,0,0,0,53,162,0,341,1400000US17031050100,"Census Tract 501,Cook County",17|031|050100,Illinois
215,3042,1641,1388,253,129,0,124,0,0,486,39,436,11,0,0,22,14,59,107,82,631,1400000US17031050200,"Census Tract 502,Cook County",17|031|050200,Illinois
216,1727,931,766,165,125,18,17,0,5,241,79,157,0,5,0,0,0,24,153,9,369,1400000US17031050300,"Census Tract 503,Cook County",17|031|050300,Illinois
217,3237,1398,1197,201,81,0,68,0,52,792,48,667,45,32,0,0,0,47,108,55,837,1400000US17031050500,"Census Tract 505,Cook County",17|031|050500,Illinois
218,1461,475,463,12,0,0,12,0,0,450,0,433,17,0,0,0,0,91,37,0,408,1400000US17031050600,"Census Tract 506,Cook County",17|031|050600,Illinois
219,988,386,360,26,26,0,0,0,0,256,57,174,14,11,0,0,0,13,64,0,269,1400000US17031050700,"Census Tract 507,Cook County",17|031|050700,Illinois
220,822,242,190,52,52,0,0,0,0,361,30,312,15,0,4,15,0,24,24,0,156,1400000US17031050800,"Census Tract 508,Cook County",17|031|050800,Illinois
221,924,536,473,63,56,0,7,0,0,170,29,134,7,0,0,0,0,10,6,10,192,1400000US17031050900,"Census Tract 509,Cook County",17|031|050900,Illinois
222,1011,518,482,36,36,0,0,0,0,200,28,170,2,0,0,0,0,8,74,6,205,1400000US17031051000,"Census Tract 510,Cook County",17|031|051000,Illinois
223,1172,625,551,74,59,0,10,0,5,228,31,190,7,0,0,0,0,19,23,27,250,1400000US17031051100,"Census Tract 511,Cook County",17|031|051100,Illinois
224,969,354,304,50,39,11,0,0,0,356,72,273,11,0,0,0,0,10,96,15,138,1400000US17031051200,"Census Tract 512,Cook County",17|031|051200,Illinois
225,1880,1069,982,87,46,41,0,0,0,314,38,276,0,0,0,0,5,9,14,26,443,1400000US17031051300,"Census Tract 513,Cook County",17|031|051300,Illinois
226,1406,730,614,116,80,8,11,0,17,331,80,246,0,5,0,0,0,13,49,0,283,1400000US17031051400,"Census Tract 514,Cook County",17|031|051400,Illinois
227,1974,1018,869,149,133,16,0,0,0,458,118,324,16,0,0,0,0,72,83,0,343,1400000US17031060100,"Census Tract 601,Cook County",17|031|060100,Illinois
228,1530,412,399,13,13,0,0,0,0,673,78,544,26,25,0,1,0,16,9,14,405,1400000US17031060200,"Census Tract 602,Cook County",17|031|060200,Illinois
229,1929,618,615,3,0,0,0,3,0,787,57,730,0,0,0,39,0,32,50,0,403,1400000US17031060300,"Census Tract 603,Cook County",17|031|060300,Illinois
230,2508,878,686,192,127,30,35,0,0,730,79,644,7,0,0,0,0,72,161,0,667,1400000US17031060400,"Census Tract 604,Cook County",17|031|060400,Illinois
231,571,179,165,14,0,0,8,0,6,174,60,114,0,0,0,9,0,5,15,0,189,1400000US17031060500,"Census Tract 605,Cook County",17|031|060500,Illinois
232,3944,983,920,63,46,17,0,0,0,1732,1297,435,0,0,0,83,0,29,151,50,916,1400000US17031060800,"Census Tract 608,Cook County",17|031|060800,Illinois
233,5456,1835,1501,334,86,248,0,0,0,2516,1937,420,58,101,0,0,0,30,380,0,695,1400000US17031060900,"Census Tract 609,Cook County",17|031|060900,Illinois
234,1702,501,445,56,20,24,0,12,0,626,117,509,0,0,0,0,0,35,97,7,436,1400000US17031061000,"Census Tract 610,Cook County",17|031|061000,Illinois
235,1220,266,249,17,14,2,1,0,0,546,51,489,0,6,0,0,3,29,53,36,287,1400000US17031061100,"Census Tract 611,Cook County",17|031|061100,Illinois
236,1535,453,390,63,50,13,0,0,0,625,70,549,6,0,0,0,0,11,84,0,362,1400000US17031061200,"Census Tract 612,Cook County",17|031|061200,Illinois
237,1565,533,494,39,39,0,0,0,0,655,54,595,6,0,0,20,0,36,69,0,252,1400000US17031061500,"Census Tract 615,Cook County",17|031|061500,Illinois
238,877,154,143,11,5,6,0,0,0,442,175,259,8,0,0,11,0,43,54,0,173,1400000US17031061800,"Census Tract 618,Cook County",17|031|061800,Illinois
239,2057,311,311,0,0,0,0,0,0,1068,775,293,0,0,0,14,0,55,70,14,525,1400000US17031061901,"Census Tract 619,01,Cook County",17|031|061901,Illinois
240,3130,760,733,27,27,0,0,0,0,1700,1297,379,0,24,0,24,0,34,178,0,434,1400000US17031061902,"Census Tract 619,02,Cook County",17|031|061902,Illinois
241,2392,522,474,48,48,0,0,0,0,1168,406,750,12,0,0,0,0,41,65,28,568,1400000US17031062000,"Census Tract 620,Cook County",17|031|062000,Illinois
242,2872,522,450,72,63,9,0,0,0,1190,270,874,33,13,0,49,0,10,147,17,937,1400000US17031062100,"Census Tract 621,Cook County",17|031|062100,Illinois
243,2103,888,741,147,147,0,0,0,0,674,10,653,11,0,0,0,0,33,97,0,411,1400000US17031062200,"Census Tract 622,Cook County",17|031|062200,Illinois
244,986,336,281,55,44,0,0,11,0,343,17,326,0,0,0,6,0,0,16,0,285,1400000US17031062300,"Census Tract 623,Cook County",17|031|062300,Illinois
245,1022,269,252,17,6,0,0,11,0,408,1,403,4,0,0,6,0,7,29,9,294,1400000US17031062400,"Census Tract 624,Cook County",17|031|062400,Illinois
246,1154,306,292,14,14,0,0,0,0,470,18,452,0,0,0,19,0,18,88,0,253,1400000US17031062500,"Census Tract 625,Cook County",17|031|062500,Illinois
247,1458,715,624,91,72,0,0,19,0,324,20,288,16,0,0,14,0,28,46,0,331,1400000US17031062600,"Census Tract 626,Cook County",17|031|062600,Illinois
248,2054,796,745,51,39,12,0,0,0,507,75,432,0,0,0,68,0,0,118,0,565,1400000US17031062700,"Census Tract 627,Cook County",17|031|062700,Illinois
249,2530,987,791,196,169,20,0,0,7,683,96,566,8,13,0,63,0,68,87,12,630,1400000US17031062800,"Census Tract 628,Cook County",17|031|062800,Illinois
250,2847,867,833,34,34,0,0,0,0,1140,114,1015,11,0,0,50,0,78,54,31,627,1400000US17031062900,"Census Tract 629,Cook County",17|031|062900,Illinois
251,2508,508,451,57,35,11,0,0,11,1211,78,1068,65,0,0,8,0,70,155,20,536,1400000US17031063000,"Census Tract 630,Cook County",17|031|063000,Illinois
252,1827,308,225,83,60,23,0,0,0,811,232,547,12,20,0,0,0,57,111,17,523,1400000US17031063100,"Census Tract 631,Cook County",17|031|063100,Illinois
253,4661,1464,1401,63,32,0,31,0,0,1859,1235,624,0,0,0,0,0,152,454,0,732,1400000US17031063200,"Census Tract 632,Cook County",17|031|063200,Illinois
254,1934,498,427,71,63,0,8,0,0,862,529,294,39,0,0,0,0,92,166,60,256,1400000US17031063301,"Census Tract 633,01,Cook County",17|031|063301,Illinois
255,2899,704,673,31,31,0,0,0,0,1274,1159,115,0,0,0,53,0,33,164,0,671,1400000US17031063302,"Census Tract 633,02,Cook County",17|031|063302,Illinois
256,593,224,167,57,33,24,0,0,0,119,85,34,0,0,0,0,0,0,39,0,211,1400000US17031063303,"Census Tract 633,03,Cook County",17|031|063303,Illinois
257,1992,421,338,83,83,0,0,0,0,1105,239,866,0,0,0,21,0,69,97,0,279,1400000US17031063400,"Census Tract 634,Cook County",17|031|063400,Illinois
258,2392,741,586,155,96,59,0,0,0,1041,796,245,0,0,0,21,0,28,84,200,277,1400000US17031070101,"Census Tract 701,01,Cook County",17|031|070101,Illinois
259,2651,666,618,48,48,0,0,0,0,1169,663,433,73,0,0,22,0,168,161,30,435,1400000US17031070102,"Census Tract 701,02,Cook County",17|031|070102,Illinois
260,1214,188,185,3,0,3,0,0,0,662,455,207,0,0,0,50,0,0,99,30,185,1400000US17031070103,"Census Tract 701,03,Cook County",17|031|070103,Illinois
261,2953,995,915,80,80,0,0,0,0,1009,403,606,0,0,0,9,0,161,93,0,686,1400000US17031070200,"Census Tract 702,Cook County",17|031|070200,Illinois
262,2461,865,660,205,205,0,0,0,0,1093,79,951,12,51,0,26,0,17,37,22,401,1400000US17031070300,"Census Tract 703,Cook County",17|031|070300,Illinois
263,2018,627,592,35,28,0,7,0,0,668,24,644,0,0,0,25,0,36,106,79,477,1400000US17031070400,"Census Tract 704,Cook County",17|031|070400,Illinois
264,1950,839,665,174,174,0,0,0,0,515,94,421,0,0,0,12,9,65,66,8,436,1400000US17031070500,"Census Tract 705,Cook County",17|031|070500,Illinois
265,1806,744,679,65,38,7,0,20,0,502,23,454,25,0,0,52,28,44,97,0,339,1400000US17031070600,"Census Tract 706,Cook County",17|031|070600,Illinois
266,2384,1226,1130,96,96,0,0,0,0,492,138,345,9,0,0,27,0,19,29,0,591,1400000US17031070700,"Census Tract 707,Cook County",17|031|070700,Illinois
267,2306,473,408,65,51,14,0,0,0,795,79,716,0,0,0,0,10,12,562,7,447,1400000US17031071000,"Census Tract 710,Cook County",17|031|071000,Illinois
268,2256,515,389,126,28,92,0,6,0,1145,81,1064,0,0,0,25,0,45,147,76,303,1400000US17031071100,"Census Tract 711,Cook County",17|031|071100,Illinois
269,1268,355,251,104,104,0,0,0,0,644,239,388,8,9,0,60,11,14,70,20,94,1400000US17031071200,"Census Tract 712,Cook County",17|031|071200,Illinois
270,2487,704,681,23,1,0,22,0,0,1078,776,302,0,0,0,63,0,252,72,62,256,1400000US17031071300,"Census Tract 713,Cook County",17|031|071300,Illinois
271,3074,968,872,96,96,0,0,0,0,1019,798,184,37,0,0,13,0,92,272,99,611,1400000US17031071400,"Census Tract 714,Cook County",17|031|071400,Illinois
272,4174,1171,1078,93,93,0,0,0,0,1749,1073,676,0,0,0,40,0,196,273,33,712,1400000US17031071500,"Census Tract 715,Cook County",17|031|071500,Illinois
273,1022,322,286,36,31,5,0,0,0,317,142,165,10,0,0,21,0,52,83,13,214,1400000US17031071600,"Census Tract 716,Cook County",17|031|071600,Illinois
274,840,287,235,52,52,0,0,0,0,258,50,162,33,13,0,59,0,31,63,3,139,1400000US17031071700,"Census Tract 717,Cook County",17|031|071700,Illinois
275,1576,798,714,84,25,17,22,11,9,394,86,294,0,14,0,0,0,65,77,27,215,1400000US17031071800,"Census Tract 718,Cook County",17|031|071800,Illinois
276,3709,1179,982,197,42,87,16,52,0,1340,1004,336,0,0,0,175,0,81,309,31,594,1400000US17031080100,"Census Tract 801,Cook County",17|031|080100,Illinois
277,2322,720,634,86,36,50,0,0,0,674,307,367,0,0,0,54,0,13,163,18,680,1400000US17031080201,"Census Tract 802,01,Cook County",17|031|080201,Illinois
278,2700,674,538,136,82,54,0,0,0,935,504,431,0,0,0,115,0,41,334,215,386,1400000US17031080202,"Census Tract 802,02,Cook County",17|031|080202,Illinois
279,3791,872,844,28,16,0,12,0,0,1289,330,949,10,0,0,78,37,195,463,72,785,1400000US17031080300,"Census Tract 803,Cook County",17|031|080300,Illinois
280,2631,798,543,255,255,0,0,0,0,1007,419,545,18,25,0,0,0,29,105,0,692,1400000US17031080400,"Census Tract 804,Cook County",17|031|080400,Illinois
281,5800,632,583,49,49,0,0,0,0,1729,552,1099,77,1,0,150,0,56,2091,270,872,1400000US17031081000,"Census Tract 810,Cook County",17|031|081000,Illinois
282,2980,428,428,0,0,0,0,0,0,822,174,648,0,0,0,150,0,11,853,18,698,1400000US17031081100,"Census Tract 811,Cook County",17|031|081100,Illinois
283,3150,674,641,33,18,0,15,0,0,620,218,402,0,0,0,207,0,32,1114,53,450,1400000US17031081201,"Census Tract 812,01,Cook County",17|031|081201,Illinois
284,1547,471,426,45,28,0,0,17,0,250,142,80,28,0,0,150,0,24,357,0,295,1400000US17031081202,"Census Tract 812,02,Cook County",17|031|081202,Illinois
285,3279,1066,852,214,214,0,0,0,0,533,446,67,20,0,0,99,0,39,1038,91,413,1400000US17031081300,"Census Tract 813,Cook County",17|031|081300,Illinois
286,1476,424,345,79,73,0,6,0,0,230,177,46,0,0,7,22,0,24,496,14,266,1400000US17031081401,"Census Tract 814,01,Cook County",17|031|081401,Illinois
287,3246,1216,1178,38,0,38,0,0,0,535,496,39,0,0,0,69,0,42,822,42,520,1400000US17031081402,"Census Tract 814,02,Cook County",17|031|081402,Illinois
288,6652,1687,1599,88,88,0,0,0,0,951,661,191,0,0,99,292,0,70,2042,355,1255,1400000US17031081403,"Census Tract 814,03,Cook County",17|031|081403,Illinois
289,3831,1009,945,64,64,0,0,0,0,693,150,435,108,0,0,73,41,14,1218,115,668,1400000US17031081500,"Census Tract 815,Cook County",17|031|081500,Illinois
290,2637,460,435,25,25,0,0,0,0,472,57,415,0,0,0,200,0,40,908,11,546,1400000US17031081600,"Census Tract 816,Cook County",17|031|081600,Illinois
291,3916,794,736,58,0,17,41,0,0,247,114,79,54,0,0,150,0,179,1862,31,653,1400000US17031081700,"Census Tract 817,Cook County",17|031|081700,Illinois
292,9212,2289,2185,104,104,0,0,0,0,1279,78,1022,179,0,0,390,0,104,2912,161,2077,1400000US17031081800,"Census Tract 818,Cook County",17|031|081800,Illinois
293,847,360,321,39,22,0,17,0,0,161,100,54,7,0,0,22,0,29,131,21,123,1400000US17031081900,"Census Tract 819,Cook County",17|031|081900,Illinois
294,2001,1681,1603,78,78,0,0,0,0,167,33,44,90,0,0,0,0,0,12,0,141,1400000US17031090100,"Census Tract 901,Cook County",17|031|090100,Illinois
295,3365,2474,2359,115,115,0,0,0,0,456,0,104,352,0,0,0,28,0,49,0,358,1400000US17031090200,"Census Tract 902,Cook County",17|031|090200,Illinois
296,760,634,613,21,21,0,0,0,0,44,0,16,28,0,0,0,0,0,20,6,56,1400000US17031090300,"Census Tract 903,Cook County",17|031|090300,Illinois
297,3143,2576,2403,173,64,109,0,0,0,76,20,38,18,0,0,0,87,0,148,0,256,1400000US17031100100,"Census Tract 1001,Cook County",17|031|100100,Illinois
298,3489,2790,2523,267,211,0,56,0,0,279,0,111,168,0,0,0,0,0,25,11,384,1400000US17031100200,"Census Tract 1002,Cook County",17|031|100200,Illinois
299,2770,2275,2034,241,95,88,58,0,0,206,10,108,88,0,0,0,0,0,0,0,289,1400000US17031100300,"Census Tract 1003,Cook County",17|031|100300,Illinois
300,1717,1459,1386,73,29,14,0,30,0,41,0,23,18,0,0,0,0,0,48,0,169,1400000US17031100400,"Census Tract 1004,Cook County",17|031|100400,Illinois
301,2612,2057,1860,197,138,59,0,0,0,273,0,273,0,0,0,0,0,0,61,0,221,1400000US17031100500,"Census Tract 1005,Cook County",17|031|100500,Illinois
302,2607,2059,1862,197,110,55,21,11,0,285,131,146,8,0,0,0,0,0,88,20,155,1400000US17031100600,"Census Tract 1006,Cook County",17|031|100600,Illinois
303,2441,1988,1600,388,349,26,7,6,0,231,20,161,50,0,0,0,24,9,0,19,170,1400000US17031100700,"Census Tract 1007,Cook County",17|031|100700,Illinois
304,3112,2480,2239,241,43,165,33,0,0,195,73,58,64,0,0,15,0,46,31,0,345,1400000US17031110100,"Census Tract 1101,Cook County",17|031|110100,Illinois
305,1152,752,713,39,39,0,0,0,0,138,46,71,21,0,0,0,0,0,34,26,202,1400000US17031110200,"Census Tract 1102,Cook County",17|031|110200,Illinois
306,2423,1744,1617,127,91,26,0,10,0,305,60,155,90,0,0,0,0,0,30,45,299,1400000US17031110300,"Census Tract 1103,Cook County",17|031|110300,Illinois
307,2432,1603,1368,235,141,71,0,23,0,438,46,364,28,0,0,0,0,0,38,0,353,1400000US17031110400,"Census Tract 1104,Cook County",17|031|110400,Illinois
308,2804,1733,1493,240,194,8,28,10,0,798,213,472,113,0,0,0,0,6,40,0,227,1400000US17031110501,"Census Tract 1105,01,Cook County",17|031|110501,Illinois
309,1664,1050,996,54,54,0,0,0,0,404,53,293,49,9,0,0,0,0,17,38,155,1400000US17031110502,"Census Tract 1105,02,Cook County",17|031|110502,Illinois
310,2130,1446,1253,193,123,35,31,4,0,365,28,89,248,0,0,0,0,6,47,11,255,1400000US17031120100,"Census Tract 1201,Cook County",17|031|120100,Illinois
311,2183,1546,1299,247,217,15,15,0,0,177,0,19,158,0,0,0,0,25,53,3,379,1400000US17031120200,"Census Tract 1202,Cook County",17|031|120200,Illinois
312,3379,2314,2012,302,288,0,0,14,0,281,41,162,78,0,0,0,0,56,65,19,644,1400000US17031120300,"Census Tract 1203,Cook County",17|031|120300,Illinois
313,1934,1376,1101,275,266,0,9,0,0,390,80,157,153,0,0,0,0,33,0,7,128,1400000US17031120400,"Census Tract 1204,Cook County",17|031|120400,Illinois
314,1596,1218,1136,82,63,17,0,0,2,176,70,65,41,0,0,17,0,39,0,11,135,1400000US17031130100,"Census Tract 1301,Cook County",17|031|130100,Illinois
315,622,478,412,66,46,0,0,20,0,80,40,40,0,0,0,0,0,7,13,0,44,1400000US17031130200,"Census Tract 1302,Cook County",17|031|130200,Illinois
316,2811,2001,1640,361,335,7,2,17,0,325,206,108,11,0,0,0,0,12,127,44,302,1400000US17031130300,"Census Tract 1303,Cook County",17|031|130300,Illinois
